restaurant_name,email,website,source,yelp_rating,yelp_review_count,yelp_price,yelp_categories,yelp_phone,yelp_address,yelp_url
Riccobono's Panola Street Cafe,panolastreetcafe@gmail.com,http://panolastreetcafe.com/,original,4.0,274.0,$$,"Breakfast & Brunch, Cafes, Salad",(504) 314-1810,"7801 Panola St, New Orleans, LA, 70118",https://www.yelp.com/biz/riccobono-s-panola-st-cafe-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
MOPHO,mcardwell@mophonola.com,http://www.mophonola.com/,original,3.9,925.0,$$,"Vietnamese, Asian Fusion, Bubble Tea",(504) 482-6845,"514 City Park Ave, New Orleans, LA, 70119",https://www.yelp.com/biz/mopho-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Hooks Seafood & Poboys (South Claiborne),order@pizzaloko.com,https://order.toasttab.com/online/hooks-seafood-poboys-claiborne-2000-s-claiborne-ave,original,3.0,1.0,,"Seafood, American",(504) 267-1777,"2000 S Claiborne Ave, New Orleans, LA, 70125",https://www.yelp.com/biz/hooks-seafood-and-poboys-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Pizza Luna,thepizzaluna@gmail.com,https://thepizzaluna.com/,original,4.3,260.0,$$,Pizza,(504) 218-8656,"407 Baronne St, New Orleans, LA, 70112",https://www.yelp.com/biz/pizza-luna-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Bayona,krosinski@bayona.com,http://www.bayona.com/,original,3.8,924.0,$$$,"New American, Bars, Salad",(504) 525-4455,"430 Dauphine St, New Orleans, LA, 70112",https://www.yelp.com/biz/bayona-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Thaihey NOLA,thaihey.thaifood@gmail.com,http://www.thaiheynola.com/,original,4.5,331.0,$$,Thai,(504) 354-8646,"308 Decatur St, New Orleans, LA, 70130",https://www.yelp.com/biz/thaihey-nola-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Grand Isle Restaurant,info@grandislerestaurant.com,http://grandislerestaurant.com/,original,3.9,838.0,$$$,"Southern, Seafood, Cajun/Creole",(504) 520-8530,"575 Convention Center Blvd, New Orleans, LA, 70130",https://www.yelp.com/biz/grand-isle-restaurant-new-orleans-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
I-tal Garden,italgardennola@gmail.com,https://www.italgardennola.com/,original,4.7,163.0,$$,"Vegan, Comfort Food",(504) 515-7321,"810 N Claiborne Ave, New Orleans, LA, 70116",https://www.yelp.com/biz/ital-garden-new-orleans-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Saba,hello@eatwithsaba.com,https://eatwithsaba.com/?utm_source=google_business_profile&utm_medium=gbp_view_website&utm_campaign=google_business_profile,original,4.3,613.0,$$,"Mediterranean, Middle Eastern",(504) 324-7770,"5757 Magazine St, New Orleans, LA, 70115",https://www.yelp.com/biz/saba-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Bar Pomona,info@barpomona.com,https://barpomona.com/,original,4.7,7.0,,Wine Bars,,"2352 St Claude Ave, New Orleans, LA, 70117",https://www.yelp.com/biz/bar-pomona-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Orleans Grapevine Wine Bar and Bistro,cgiselle@orleansgrapevine.com,http://www.orleansgrapevine.com/,original,4.3,533.0,$$,"Wine Bars, New American",(504) 523-1930,"720 Orleans Ave, New Orleans, LA, 70116",https://www.yelp.com/biz/orleans-grapevine-wine-bar-and-bistro-new-orleans-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Bésame,besame.nola@gmail.com,http://www.besame-nola.com/,original,4.7,288.0,$$,"Tapas/Small Plates, Tapas Bars",(504) 308-0880,"110 S Rampart, New Orleans, LA, 70112",https://www.yelp.com/biz/b%C3%A9same-new-orleans-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Jack Rose,jackrose@qedhg.com,https://www.jackroserestaurant.com/,original,4.3,522.0,$$$,"Cajun/Creole, Cocktail Bars",(504) 608-7112,"2031 St Charles Ave, New Orleans, LA, 70130",https://www.yelp.com/biz/jack-rose-new-orleans-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Rosedale Restaurant,rosedale801@gmail.com,https://rosedalerestaurant.com/,original,4.2,212.0,$$,"American, Cocktail Bars, Breakfast & Brunch",(504) 309-9595,"801 Rosedale Dr, New Orleans, LA, 70124",https://www.yelp.com/biz/rosedale-new-orleans-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Gospel Coffee and Boozy Treats,info@gospelcoffeenola.com,https://gospelcoffeenola.com/,original,4.5,75.0,,"Coffee & Tea, Breakfast & Brunch, Juice Bars & Smoothies",(504) 324-3073,"501 Tchoupitoulas St, New Orleans, LA, 70130",https://www.yelp.com/biz/gospel-coffee-and-boozy-treats-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Jack Dempsey's Restaurant,jackdempseysrestaurant@gmail.com,http://jackdempseys.net/,original,3.9,232.0,$$,Seafood,(504) 943-9914,"738 Poland Ave, New Orleans, LA, 70117",https://www.yelp.com/biz/jack-dempseys-restaurant-and-bar-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Bodega New Orleans,info@bodega-nola.com,https://www.bodega-nola.com/,original,5.0,6.0,,"Sandwiches, Salad, Breakfast & Brunch",(504) 934-1444,"201 Saint Charles Ave, New Orleans, LA, 70170",https://www.yelp.com/biz/bodega-new-orleans-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Pat O'Brien's Courtyard Restaurant,shelly@patobriens.com,http://patobriens.com/,original,3.9,548.0,$$,"Venues & Event Spaces, Cajun/Creole, Cocktail Bars",(504) 525-4823,"624 Bourbon St, New Orleans, LA, 70130",https://www.yelp.com/biz/pat-o-briens-courtyard-restaurant-new-orleans-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Flour Moon Bagels,breanne@flourmoonbagels.com,http://www.flourmoonbagels.com/,original,4.6,172.0,$$,"Bagels, Sandwiches, Breakfast & Brunch",(504) 354-1617,"457 N Dorgenios St, New Orleans, LA, 70119",https://www.yelp.com/biz/flour-moon-bagels-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Pulcinella!,info@dirtydimeproductions.com,http://mypulcinella.com/,original,4.8,47.0,,Italian,(504) 221-1560,"1300 St Bernard Ave, New Orleans, LA, 70116",https://www.yelp.com/biz/pulcinella-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
The Pelican Club,rhughes@pelicanclub.com,http://www.pelicanclub.com/,original,4.1,667.0,$$$,"Seafood, New American, Wine Bars",(504) 523-1504,"312 Exchange Pl, New Orleans, LA, 70130",https://www.yelp.com/biz/the-pelican-club-new-orleans-3?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Urban Smash,hi@mystore.com,https://urbansmash.co/,original,4.5,252.0,$$,Breweries,(504) 267-4852,"1645 Tchoupitoulas St, New Orleans, LA, 70130",https://www.yelp.com/biz/urban-south-brewery-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Shake Shack Canal Place,quandadublin@shakeshack.com,https://www.shakeshack.com/location/canal-place-la?utm_source=google&utm_medium=listing,original,3.7,137.0,$$,"Fast Food, Burgers, Ice Cream & Frozen Yogurt",(504) 677-8001,"333 Canal St, New Orleans, LA, 70130",https://www.yelp.com/biz/shake-shack-canal-place-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
The Well Café at Spyre Center,casey@toasttab.com,https://www.toasttab.com/wellcafeatspyre/v3/?mode=fulfillment,original,4.8,26.0,,"Coffee & Tea, Wine Bars",,"619 Royal St, New Orleans, LA, 70130",https://www.yelp.com/biz/patula-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Tsunami Sushi New Orleans,tsunaminola@gmail.com,https://neworleans.servingsushi.com/,original,4.1,485.0,$$,"Sushi Bars, Asian Fusion, Cocktail Bars",(504) 608-3474,"601 Poydras St, New Orleans, LA, 70130",https://www.yelp.com/biz/tsunami-sushi-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Cornet,sharon@bourbonstreetbalconyrentals.com,https://cornetnola.co/,original,3.5,753.0,$$,"Cocktail Bars, Cajun/Creole",(504) 523-1485,"700 Bourbon St, New Orleans, LA, 70116",https://www.yelp.com/biz/cornet-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
N7,contact@n7nola.com,http://www.n7nola.com/,original,4.2,386.0,$$$,"French, Wine Bars",,"1117 Montegut St, New Orleans, LA, 70117",https://www.yelp.com/biz/n-7-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Arabella Casa Di Pasta,arabellacasadipasta@gmail.com,http://www.arabellanola.com/,original,4.3,299.0,$$,Italian,(504) 571-5540,"2258 St Claude Ave, New Orleans, LA, 70117",https://www.yelp.com/biz/arabella-casa-di-pasta-new-orleans-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Taqueria Mi Frida,support@themenustar8.com,http://ordertaqueriamifrida.mobile-webview8.com/,original,4.5,2.0,,Food Trucks,(504) 269-8633,"121 Jefferson Hwy, Jefferson, LA, 70121",https://www.yelp.com/biz/taqueria-mi-frida-jefferson?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Bub's NOLA,bubsburgs@gmail.com,https://www.bubsnola.com/,original,4.4,188.0,$$,American,,"4413 Banks St, New Orleans, LA, 70119",https://www.yelp.com/biz/bub-s-nola-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Good Yolk,hello@camoeats.com,https://camoeats.com/brands/good-yolk,original,4.4,1903.0,$$,"Breakfast & Brunch, Cafes",(504) 420-6500,"204 Decatur St, New Orleans, LA, 70130",https://www.yelp.com/biz/ruby-slipper-decatur-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Vintage Garden Kitchen,nchefleo@vgknola.com,http://www.vgknola.com/,original,4.4,19.0,$,"Soup, Salad, Vegan",(504) 620-2495,"201 St Charles, New Orleans, LA, 70170",https://www.yelp.com/biz/vintage-garden-kitchen-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
PizzaForno,support@pizzaforno.com,https://pizzaforno.com/locations/pizzaforno-new-orleans-la-lsu-med,original,,,,,,,
Taste & See Restaurant,tastenc@me.com,http://www.tasteandseepcs.com/,original,2.8,46.0,$$,"Sushi Bars, Japanese, Buffets",(225) 383-0999,"3260 Highland Rd, Baton Rouge, LA, 70802",https://www.yelp.com/biz/taste-and-see-sushi-hibachi-baton-rouge?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Manolito,info@manolitonola.com,http://www.manolitonola.com/,original,4.6,215.0,$$,"Cuban, Cocktail Bars",(504) 603-2740,"508 Dumaine St, New Orleans, LA, 70116",https://www.yelp.com/biz/manolito-new-orleans-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Restaurant Rebirth,rebirthno@gmail.com,https://www.restaurantrebirth.com/,original,4.6,702.0,$$$,"Cajun/Creole, Seafood, Steakhouses",(504) 522-6863,"857 Fulton St, New Orleans, LA, 70130",https://www.yelp.com/biz/restaurant-rebirth-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Bistro Daisy,info@bistrodaisy.com,http://www.bistrodaisy.com/,original,4.5,154.0,$$$,New American,(504) 899-6987,"5831 Magazine St, New Orleans, LA, 70115",https://www.yelp.com/biz/bistro-daisy-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Moshiko™ | Falafel & Shawarma,contact@mymenuweb.com,https://mymenuweb.com/us/restaurants/1370451/?utm_source=google_profile&utm_medium=google_profile&utm_campaign=admin,original,4.8,24.0,,"Falafel, Middle Eastern",,"3200 St Claude Ave, New Orleans, LA, 70117",https://www.yelp.com/biz/moshiko-new-orleans-10?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
St James Cheese Company,info@stjamescheese.com,http://www.stjamescheese.com/,original,4.5,437.0,$$,"Cheese Shops, Sandwiches",(504) 304-0646,"641 Tchoupitoulas St, New Orleans, LA, 70130",https://www.yelp.com/biz/st-james-cheese-company-warehouse-district-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
HONEY'S,honeysneworleans@gmail.com,https://honeysneworleans.com/,original,4.9,8.0,,"Coffee & Tea, Cocktail Bars, Desserts",,"2400 St Claude Ave, New Orleans, LA, 70117",https://www.yelp.com/biz/honeys-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Cochon King BBQ,agustinamingote@gmail.com,http://www.cochonking.com/,original,4.6,38.0,,"American, Barbeque, Sandwiches",(504) 571-5038,"5321 Franklin Ave, New Orleans, LA, 70122",https://www.yelp.com/biz/cochon-king-bbq-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
"Theo's Neighborhood Pizza, Mid-City",gdietz@theospizza.com,http://www.theospizza.com/,original,4.0,197.0,$$,"Pizza, Sandwiches",(504) 302-1133,"4024 Canal St, New Orleans, LA, 70119",https://www.yelp.com/biz/theos-neighborhood-pizza-new-orleans-5?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
East Harbor,joybowlwestspringfield@gmail.com,https://order.mealkeyway.com/customer/release/index?mid=7134337335794f754443696f633150304466524949673d3d#/main,original,4.0,2.0,,"Cajun/Creole, Seafood, Asian Fusion",(504) 264-7347,"5226 Elysian Fields Ave, New Orleans, LA, 70122",https://www.yelp.com/biz/east-harbor-new-orleans-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Raising Cane's Chicken Fingers,aelliott@raisingcanes.com,https://www.raisingcanes.com/locations,original,3.5,57.0,$,"Fast Food, Chicken Shop",(504) 561-8672,"1406 St Charles Ave, New Orleans, LA, 70130",https://www.yelp.com/biz/raising-canes-chicken-fingers-new-orleans-6?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
PIZZA domenica,press@pizzadomenica.com,http://www.pizzadomenica.com/,original,3.8,507.0,$$,"Pizza, Beer Bar, Cocktail Bars",(504) 301-4978,"4933 Magazine St, New Orleans, LA, 70115",https://www.yelp.com/biz/pizza-domenica-new-orleans-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Olive Branch Cafe,rusty@olivebranchcafe.com,http://www.olivebranchcafe.com/,original,4.2,169.0,$$,"Pizza, Italian",(504) 393-1107,"5145 General Degaulle Dr, New Orleans, LA, 70131",https://www.yelp.com/biz/olive-branch-cafe-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Slim Goodies Diner,slimgoodiesdiner@gmail.com,https://slimgoodiesdiner.com/?utm_source=google,original,3.6,638.0,$$,"Breakfast & Brunch, Diners",(504) 891-3447,"3322 Magazine St, New Orleans, LA, 70115",https://www.yelp.com/biz/slim-goodies-diner-new-orleans-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
True Food Kitchen,amy@truefoodkitchen.com,https://www.truefoodkitchen.com/locations/neworleans/,original,4.2,414.0,$$,"New American, Breakfast & Brunch, Comfort Food",(504) 558-3900,"801 St Charles Ave, New Orleans, LA, 70130",https://www.yelp.com/biz/true-food-kitchen-new-orleans-3?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Plates Restaurant & Bar,info@platesnola.com,https://www.platesnola.com/,original,4.7,134.0,,"Seafood, Tapas/Small Plates, Cocktail Bars",(504) 582-9020,"1051 Annunciation St, New Orleans, LA, 70130",https://www.yelp.com/biz/plates-restaurant-and-bar-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Shawarma On The Go,shawarmaonthego@gmail.com,http://shawarmaonthego.com/,original,4.7,265.0,$,"Mediterranean, American, Middle Eastern",(504) 269-6427,"3720 Magazine St, New Orleans, LA, 70115",https://www.yelp.com/biz/shawarma-on-the-go-new-orleans-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Gyu-Kaku Japanese BBQ,karsten@gyu-kaku.com,http://gyu-kaku.com/new-orleans,original,4.3,487.0,$$,"Japanese, Barbeque, Asian Fusion",(504) 507-8800,"400 Lafayette St, New Orleans, LA, 70130",https://www.yelp.com/biz/gyu-kaku-japanese-bbq-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
COCO KOREA BBQ,tikitopscoffee@gmail.com,https://order.tbdine.com/pickup/54769,original,4.0,494.0,$$,"Korean, Barbeque",(504) 821-5006,"2240 Magazine St, New Orleans, LA, 70130",https://www.yelp.com/biz/coco-korea-bbq-new-orleans-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Fives,hello@fives.bar,http://fives.bar/,original,4.6,103.0,,"Cocktail Bars, Seafood",(504) 399-6954,"529 St Ann St, New Orleans, LA, 70116",https://www.yelp.com/biz/fives-new-orleans-3?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Briquette,anna@crazylobster.nocoxmail.com,http://www.briquette-nola.com/,original,3.8,470.0,$$$,"Seafood, Cocktail Bars, New American",(504) 302-7496,"701 S Peters St, New Orleans, LA, 70130",https://www.yelp.com/biz/briquette-new-orleans-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Adolfo's Restaurant,kim@aperezcompany.com,https://www.adolfosneworleans.com/,original,4.0,1065.0,$$,"Seafood, Italian",(504) 948-3800,"611 Frenchmen St, New Orleans, LA, 70116",https://www.yelp.com/biz/adolfos-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Yinzer’s Amazing Cheesesteaks,yinzercheesesteakpopup@gmail.com,http://www.yinzersamazingcheesesteaks.com/,original,4.9,131.0,$$,"Cheesesteaks, Sandwiches, Salad",(412) 860-6801,"1514 Delachaise St, New Orleans, LA, 70112",https://www.yelp.com/biz/yinzer-s-amazing-cheesesteaks-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
avenue cafe,hello@avenuecafenola.com,https://www.avenuecafenola.com/,original,4.1,287.0,$,"Coffee & Tea, Sandwiches, Juice Bars & Smoothies",(504) 301-2097,"1907 St Charles Ave, New Orleans, LA, 70130",https://www.yelp.com/biz/avenue-cafe-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Café Reconcile,klitchfield@cafereconcile.org,http://www.cafereconcile.org/,original,4.5,205.0,$$,"Cajun/Creole, Southern, Community Service/Non-Profit",(504) 568-1157,"1631 Oretha C Haley Blvd, New Orleans, LA, 70113",https://www.yelp.com/biz/cafe-reconcile-new-orleans-6?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Up&Adam Eatz,christopher@getupandadam.com,http://www.getupandadam.com/,original,4.3,285.0,$$,"Coffee & Tea, Breakfast & Brunch, Salad",(504) 708-7237,"3903 Canal St, New Orleans, LA, 70119",https://www.yelp.com/biz/up-and-adam-eatz-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
